//Version: PianoRoll_v170101
0	0.513888	0.72329	D2	42	32	0
1	1.04273	1.12179	D2	45	54	0
2	1.38248	1.44551	D2	50	56	0
3	1.67628	2.09936	A4	62	55	0
4	1.70619	2.75107	F#4	48	59	0
5	1.70833	2.05449	C4	42	53	0
6	1.71795	1.79594	D2	45	55	0
7	2.00107	2.05555	D2	62	60	0
8	2.27778	2.34722	D2	69	60	0
9	2.67094	3.27777	A4	76	62	0
10	2.69444	3.69017	D4	51	37	0
11	2.70192	3.95406	B3	49	58	0
12	2.73183	2.97649	D2	42	48	0
13	3.19124	3.77457	G4	63	62	0
14	3.21901	3.31624	D2	41	53	0
15	3.55448	3.65277	D2	51	47	0
16	3.86004	3.92841	D2	57	56	0
17	4.14743	4.21901	D2	62	54	0
18	4.41453	4.53632	B3	52	63	0
19	4.41559	4.65277	F#4	61	58	0
20	4.4188	4.50427	D2	49	42	0
21	4.43803	4.49893	G3	35	58	0
22	4.55235	4.74359	E4	69	61	0
23	4.71047	5.00213	D4	64	61	0
24	4.73076	5.03205	E3	47	33	0
25	4.75854	4.86858	D2	44	53	0
26	5.03098	5.08653	D2	64	59	0
27	5.28525	5.47863	C#4	70	58	0
28	5.33012	5.42628	D2	45	56	0
29	5.5876	6.14102	B3	63	60	0
30	5.61538	6.13995	C#3	50	32	0
31	5.62499	5.68269	D2	47	45	0
32	5.63247	6.17628	G3	34	40	0
33	5.89209	5.94764	D2	61	60	0
34	6.16239	6.25747	A3	58	54	0
35	6.18482	6.27243	D2	47	48	0
36	6.49145	7.1282	A3	40	33	0
37	6.52991	7.04486	F#3	38	35	0
38	6.53952	7.29914	D3	36	27	0
39	6.56623	6.65598	D2	37	38	0
40	6.85897	6.92841	D2	49	50	0
41	7.15491	7.24251	D2	54	48	0
42	7.42734	7.89422	D4	59	63	0
43	7.45939	8.13781	F#2	46	39	0
44	7.46046	8.33226	A3	42	50	0
45	7.49679	7.547	D2	38	50	0
46	7.72756	7.81303	D2	60	48	0
47	8.02456	8.11751	D2	68	50	0
48	8.297	8.85576	E4	71	58	0
49	8.32585	8.95085	A2	46	35	0
50	8.33333	8.6923	C#4	50	62	0
51	8.41238	8.46474	D2	13	45	0
52	8.59828	8.67093	D2	59	55	0
53	8.87392	8.96687	F#4	59	62	0
54	8.87926	8.9423	D4	48	61	0
55	8.88247	8.96046	D2	48	42	0
56	8.98717	9.11003	G4	60	61	0
57	9.00961	9.05448	E4	41	49	0
58	9.14956	9.41132	F#4	50	63	0
59	9.19016	9.27243	D2	27	41	0
60	9.19657	9.30127	D3	30	46	0
61	9.47435	9.52456	D3	54	58	0
62	9.76388	9.81516	D3	50	53	0
63	10.047	10.3846	D4	54	60	0
64	10.11	10.1752	D3	18	44	0
65	10.3408	10.4177	D3	46	56	0
66	10.6389	10.7243	D3	50	49	0
67	10.938	11.3205	A5	73	64	0
68	10.9743	11.2703	C5	47	57	0
69	10.9872	11.7553	F#3	43	27	0
70	11.2489	11.3173	D3	64	55	0
71	11.5395	11.672	D3	66	51	0
72	11.8857	12.3493	A5	79	63	0
73	11.9231	12.8579	G3	42	35	0
74	11.9241	12.531	B4	48	54	0
75	11.9754	12.0652	D3	32	50	0
76	12.2746	13.0769	G5	76	61	0
77	12.3258	12.4295	D3	48	50	0
78	12.5897	12.6816	D3	58	48	0
79	12.8793	13.2927	B3	59	32	0
80	12.8793	13.5011	G4	53	54	0
81	13.1485	13.2361	D3	58	51	0
82	13.4156	13.6175	F#5	68	57	0
83	13.4434	13.5224	D3	43	52	0
84	13.5481	13.7329	E5	77	62	0
85	13.7115	14	D5	72	62	0
86	13.7511	14.016	E4	45	34	0
87	13.7532	14.3579	G4	34	44	0
88	13.7842	13.8664	D3	34	53	0
89	14.0363	14.1186	D3	58	53	0
90	14.2895	14.4957	C#5	71	54	0
91	14.3205	14.3622	D3	41	50	0
92	14.5716	15.1079	B4	61	62	0
93	14.6122	15.1207	C#4	41	33	0
94	14.6239	15.1421	G4	30	48	0
95	14.6367	14.704	D3	27	42	0
96	14.8696	14.9391	D3	53	53	0
97	15.1485	15.219	A4	60	55	0
98	15.1709	15.2724	D3	43	49	0
99	15.5032	16.0406	A4	51	54	0
100	15.5267	16.0096	F#4	32	36	0
101	15.5459	16.2201	D4	36	27	0
102	15.6079	15.6613	D3	3	47	0
103	15.844	15.9252	D3	41	49	0
104	16.1314	16.2265	D3	45	53	0
105	16.3974	16.8867	D5	63	62	0
106	16.4284	17.2799	A4	45	51	0
107	16.4369	17.0534	F#3	43	41	0
108	16.4434	16.532	D3	38	53	0
109	16.7094	16.8258	D3	62	53	0
110	16.9808	17.11	D3	71	56	0
111	17.2575	17.8141	E5	73	60	0
112	17.2938	17.6528	C#5	50	62	0
113	17.2991	17.9412	A3	44	44	0
114	17.3365	17.3878	D3	21	50	0
115	17.5726	17.6699	D3	49	50	0
116	17.8173	17.9252	F#5	68	58	0
117	17.8269	17.8985	D5	53	53	0
118	17.8429	17.8985	D3	50	53	0
119	17.9455	18.079	G5	67	60	0
120	17.9562	17.9925	E5	56	64	0
121	18.1068	18.3728	F#5	52	61	0
122	18.1431	18.3568	D5	26	51	0
123	18.1506	18.3867	D4	34	35	0
124	18.4209	18.484	D3	41	58	0
125	18.7329	18.7713	D3	35	54	0
126	19.1346	20.4145	D4	54	56	0
127	19.1731	19.8216	A3	41	35	0
128	19.1848	20.126	F#2	37	43	0
129	19.1944	19.4305	D3	32	33	0
130	19.6015	19.6944	D3	51	49	0
131	19.9156	19.9914	D3	50	52	0
132	20.1976	20.3152	D3	56	49	0
133	20.4604	20.7874	E4	64	57	0
134	20.4669	20.7318	G2	43	55	0
135	20.4754	20.7286	D3	37	80	0
136	20.4968	20.7404	B3	45	61	0
137	20.7361	21.1431	F#4	76	58	0
138	20.7468	21.0972	A2	60	49	0
139	20.7489	20.9348	D3	33	52	0
140	20.7607	21.0929	C4	55	59	0
141	21.0812	21.5961	A4	76	47	0
142	21.109	22.6271	B2	45	42	0
143	21.1325	21.376	D3	41	35	0
144	21.1335	21.938	D4	43	33	0
145	21.4925	22.7243	G4	69	50	0
146	21.5502	21.656	D3	39	52	0
147	21.8269	21.9156	D3	46	53	0
148	22.1175	22.1998	D3	49	55	0
149	22.4028	22.4743	D3	47	54	0
150	22.6752	23.1998	F#4	56	61	0
151	22.719	23.0684	A2	36	39	0
152	22.7201	22.8921	D3	31	49	0
153	22.7425	22.8429	C4	28	47	0
154	23.0876	23.5149	B3	50	54	0
155	23.1015	23.6666	G2	39	42	0
156	23.1154	23.2243	D3	30	46	0
157	23.3974	23.7104	E4	63	55	0
158	23.4198	23.4872	D3	43	59	0
159	23.6773	24.2553	D4	68	62	0
160	23.703	23.828	G#2	46	56	0
161	23.7158	23.8184	E3	47	54	0
162	23.9669	24.0726	E3	61	61	0
163	23.9754	24.3205	A2	56	61	0
164	24.25	24.3109	E3	50	61	0
165	24.251	24.3301	C#4	70	63	0
166	24.5769	25.1079	A3	60	57	0
167	24.6218	24.8963	G3	39	51	0
168	24.6624	24.9829	A2	21	32	0
169	24.9498	25.0822	D3	41	55	0
170	24.9583	25.2115	F#3	38	51	0
171	25.1057	25.2307	D4	53	62	0
172	25.2585	25.3098	F#4	55	65	0
173	25.2831	25.3269	D3	42	56	0
174	25.3771	25.516	A4	71	57	0
175	25.4925	25.5908	D3	44	48	0
176	25.5203	25.704	D5	68	57	0
177	25.6463	25.7713	F#5	69	61	0
178	25.7959	25.8707	D3	38	56	0
179	25.7959	25.9145	A5	69	64	0
180	25.9231	26.0032	F#5	66	63	0
181	26.0299	26.0705	D5	60	65	0
182	26.0406	26.0961	D3	50	59	0
183	26.1218	26.1976	A4	70	59	0
184	26.2104	26.282	F#4	77	65	0
185	26.2895	26.3995	A4	74	63	0
186	26.3098	26.3686	D3	54	60	0
187	26.3718	26.4583	G4	74	65	0
188	26.469	26.5352	E4	79	63	0
189	26.6773	27.8921	D5	73	61	0
190	26.7019	26.9017	D3	38	51	0
191	26.7222	27.1357	D4	41	36	0
192	26.7265	27.6485	F#2	39	41	0
193	27.0886	27.1474	D3	61	56	0
194	27.3675	27.4423	D3	66	48	0
195	27.6485	27.7756	D3	64	53	0
196	27.9017	28.1901	E5	78	64	0
197	27.9284	28.0416	E4	58	60	0
198	27.9327	28.0854	D3	57	57	0
199	27.9348	28.204	G2	50	54	0
200	28.1773	28.5352	F#5	82	60	0
201	28.188	28.5171	A2	62	58	0
202	28.1944	28.3151	F#4	65	62	0
